x,y,z,theta0,theta1,theta2,theta0_pred,theta1_pred,theta2_pred,api_time,time_pred
0.0433453529628883,0.0830849265503616,-0.0111651162092991,1.0899403083882957,0.5770272220879211,3.013364382014699,1.1099739074707031,0.46082159876823425,2.9880118370056152,0.902205228805542,0.08672976493835449
-0.0879695675559735,0.035614930764425,0.031510821802362,2.756907838864512,3.141592653589793,2.821021974652059,2.7030646800994873,3.2616891860961914,2.78436279296875,0.7591769695281982,0.0785970687866211
0.0298851464002146,-0.0143919279856905,-0.1289679627895187,2.692793703076965,1.9875382094139509,0.7693696294505615,2.7021870613098145,1.993350863456726,0.770936906337738,0.7726366519927979,0.08553743362426758
0.0712198902522167,0.0401102949278679,0.0261798811485928,0.5129130863003744,2.692793703076965,2.821021974652059,0.5448071956634521,2.693308115005493,2.792764186859131,0.7537951469421387,0.07982325553894043
0.0117968718937607,-0.0169117029667185,-0.0316302092524596,2.179880616776591,1.9875382094139509,1.7951958020513104,2.2642908096313477,2.028993606567383,1.7775299549102783,0.7709500789642334,0.08014130592346191
0.0740156050865624,0.0245748740242384,0.0457069766606416,0.3205706789377339,2.9492502462271526,2.6286795672894185,0.34492504596710205,2.965578079223633,2.5942888259887695,0.8026614189147949,0.07834124565124512
0.056859691488415,0.1089893833610251,-0.1418282785088171,1.0899403083882957,0.6411413578754679,1.538739258901123,1.1099655628204346,0.6828125715255737,1.5239092111587524,0.810314416885376,0.08156752586364746
-0.1006273312771798,0.0751001291340988,-0.1982560896363648,2.500451295714325,1.4105109873260295,0.0641141357875468,2.495595693588257,1.3397592306137085,0.2433822751045227,0.7818002700805664,0.07698559761047363
-0.0097793771453688,0.1013734742905467,-0.0191158628701372,1.6669675304762166,0.0,2.9492502462271526,1.6600737571716309,0.07403206825256348,2.9227874279022217,0.8317649364471436,0.10220623016357422
-0.0058360538652291,0.0032868043031276,-0.1433369955318246,2.6286795672894185,1.6028533946886698,1.0899403083882957,2.663421392440796,1.5908164978027344,1.1049935817718506,0.772376537322998,0.0862579345703125
0.0486364859214902,0.0316588439658532,-0.0948049416281462,0.5770272220879211,0.961712036813202,2.0516523452014974,0.5789763927459717,0.9602053165435791,2.031456232070923,0.7774214744567871,0.09986567497253418
0.0281808357717013,-0.0464872361965982,-0.1230995549079253,2.1157664809890444,2.3081088883516845,0.3205706789377339,2.1499860286712646,2.2930335998535156,0.393608033657074,0.7737166881561279,0.08405399322509766
-0.0394859788872899,0.1330413653492839,-0.1698945850111976,1.859309937838857,0.8334837652381083,1.0258261726007487,1.877396821975708,0.8661436438560486,1.0265964269638062,0.8094351291656494,0.08123373985290527
0.0127998467642379,0.0108966684200918,-0.0246903786339134,0.7052554936630148,1.7310816662637634,2.243994752564138,0.7394286394119263,1.7483375072479248,2.218191623687744,0.8217155933380127,0.0801706314086914
-0.0505079899789393,0.0724070017596432,-0.005186911567676,2.179880616776591,1.218168579963389,3.013364382014699,2.1886184215545654,1.1798038482666016,2.9746861457824707,0.7811529636383057,0.08403611183166504
0.0022751447950292,-0.0002933474372141,-0.0620112108069824,3.013364382014699,1.6669675304762166,1.859309937838857,2.683943033218384,1.672046184539795,1.863731861114502,0.8156356811523438,0.0935356616973877
-0.1197788269039228,0.2705824563978056,-0.0381531745594013,1.9875382094139509,0.1282282715750936,0.1282282715750936,1.9998960494995117,0.1714310646057129,0.09118175506591797,0.7682993412017822,0.08370280265808105
-0.042145163721028,0.0807843884721075,-0.0920801906089923,2.0516523452014974,0.5770272220879211,2.179880616776591,2.034212589263916,0.6080405712127686,2.1523523330688477,0.7786643505096436,0.09120011329650879
0.0033872587112899,0.0092042761627549,-0.0931308892968485,1.218168579963389,1.4746251231135763,1.7310816662637634,1.1881747245788574,1.4966621398925781,1.6991801261901855,0.7756357192993164,0.08273601531982422
-0.0253696759572227,-0.0363693382461302,0.0329454702593017,0.961712036813202,2.6286795672894185,1.4746251231135763,0.9667870402336121,2.662177085876465,1.4908273220062256,0.7823638916015625,0.07758402824401855
-0.0791625201755999,0.0262837675714657,0.0344455946581708,2.821021974652059,2.8851361104396056,2.756907838864512,2.753814458847046,2.9079859256744385,2.713400363922119,0.7539618015289307,0.0762031078338623
0.0972303010636322,0.0322826841337455,-0.0381531745594013,0.3205706789377339,0.1282282715750936,2.756907838864512,0.32784491777420044,0.16104412078857422,2.731321334838867,0.766812801361084,0.08104968070983887
0.0580228902102825,-0.0727584030002519,-0.0123949589322248,2.243994752564138,2.821021974652059,0.5129130863003744,2.2748630046844482,2.832418441772461,0.5516049861907959,0.7768092155456543,0.09548711776733398
-0.0205801189420286,-0.0901673925049434,0.031119678489866,1.3463968515384828,3.077478517802246,0.4487989505128276,1.3269767761230469,3.0640547275543213,0.5333021879196167,0.7689962387084961,0.08286619186401367
-0.0998734684637402,0.1252373682383371,-0.1635410178722238,2.243994752564138,0.7052554936630148,1.0258261726007487,2.2597646713256836,0.7403768301010132,1.0172874927520752,0.8127501010894775,0.09027576446533203
0.0515495725150657,-0.0066465813603675,-0.009757202011227,3.013364382014699,2.3722230241392315,1.4105109873260295,3.060070753097534,2.381427764892578,1.3787380456924438,0.8031337261199951,0.0794229507446289
0.0032658269968929,9.099717619792076e-18,-0.1486096664953136,0.0,1.6669675304762166,0.961712036813202,1.1554895639419556,1.7212275266647339,0.9083529710769653,0.7843854427337646,0.09104347229003906
0.0093196939239784,-0.0012016414665968,-0.1059449332929911,3.013364382014699,1.6669675304762166,1.4105109873260295,2.9236466884613037,1.6848963499069214,1.3887639045715332,0.7755651473999023,0.07958531379699707
0.0252285893553354,0.02443252630278,0.0484210360177885,0.7693696294505615,2.6286795672894185,2.3081088883516845,0.8131440877914429,2.6787188053131104,2.283663749694824,0.8296270370483398,0.08948588371276855
0.163571913673931,0.2051126921026971,-0.0781831482468029,0.8975979010256552,0.0,0.8975979010256552,0.9230327010154724,0.057738304138183594,0.9041582345962524,0.8067409992218018,0.07985925674438477
0.0967294863039029,0.0253654583909507,0.0,0.2564565431501872,1.538739258901123,3.141592653589793,0.2658511996269226,1.6441503763198853,3.080242156982422,0.7644376754760742,0.0819244384765625
0.0967294863039029,0.0253654583909507,1.3877787807814457e-17,0.2564565431501872,2.3722230241392315,3.141592653589793,0.2658511996269226,1.6441503763198853,3.080242156982422,0.8131544589996338,0.08768105506896973
0.0896601817845601,-0.0235116684403355,-0.0375267004879374,2.8851361104396056,2.756907838864512,0.3846848147252807,2.993483781814575,2.8009719848632812,0.34877508878707886,0.7852184772491455,0.0858163833618164
-0.2512073591161439,0.1017025881904317,-0.0823559712287992,2.756907838864512,0.1282282715750936,0.6411413578754679,2.7059645652770996,0.146034836769104,0.6269447803497314,0.817296028137207,0.09035921096801758
-0.0618045762299594,-0.0039679854465332,-0.0261798811485928,0.0641141357875468,2.3722230241392315,1.218168579963389,-0.012852728366851807,2.377810478210449,1.1600946187973022,0.8704700469970703,0.13356566429138184
0.0796480617348027,0.0594428933535759,-0.0191947381665219,0.6411413578754679,0.1282282715750936,2.9492502462271526,0.633700430393219,0.15272358059883118,2.946709394454956,0.7973661422729492,0.10827994346618652
-0.0469029696743187,0.1274505204745175,-0.0972990111169402,1.923424073626404,0.1923424073626403,2.0516523452014974,1.9698376655578613,0.23516300320625305,2.0489730834960938,0.7748355865478516,0.08250141143798828
0.0183308229456246,0.0351367557059436,0.0623360204026139,1.0899403083882957,2.821021974652059,2.243994752564138,1.0984365940093994,2.853471517562866,2.2151715755462646,0.7711131572723389,0.08013534545898438
0.0308508057352809,-0.0386856867769794,-0.1272549034471968,2.243994752564138,2.243994752564138,0.3846848147252807,2.2536895275115967,2.2591848373413086,0.3978307247161865,0.7899491786956787,0.08384132385253906
0.1010389929215544,0.0860157487542968,-0.1678746419125076,0.7052554936630148,0.8334837652381083,1.0899403083882957,0.7314343452453613,0.8681637048721313,1.100975513458252,0.7678472995758057,0.07663846015930176
0.2039269816025751,0.0397147761097328,-0.118653774165057,0.1923424073626403,0.1923424073626403,1.2822827157509358,0.19420164823532104,0.23634779453277588,1.299220085144043,0.7702906131744385,0.07437944412231445
-0.0851255517910314,0.1631697456512202,-0.098718178341445,2.0516523452014974,0.0,1.7310816662637634,2.0769431591033936,0.025719821453094482,1.7378857135772705,0.7663140296936035,0.0809929370880127
0.1089405756689905,0.021216175211141,-0.1138945947311726,0.1923424073626403,0.5129130863003744,1.923424073626404,0.18997010588645935,0.5437086820602417,1.9081692695617676,0.7699685096740723,0.08681821823120117
0.1663275925228169,0.043616231085415,-0.1777210595417228,0.2564565431501872,0.8975979010256552,0.5770272220879211,0.2263072431087494,0.9204720854759216,0.6496668457984924,0.811272144317627,0.08884882926940918
-0.0447429145027561,-0.0738081173838887,-0.0362840390319432,1.0258261726007487,2.6286795672894185,0.6411413578754679,1.0245885848999023,2.6626031398773193,0.617200493812561,0.79555344581604,0.08716845512390137
0.0031202413691085,-0.0070486796041561,-0.0174134625940497,1.9875382094139509,1.9875382094139509,1.9875382094139509,2.0451040267944336,1.999484658241272,1.9698148965835571,0.7857391834259033,0.09277486801147461
0.0210961909302375,-0.0476566627849803,-0.0505064036573335,1.9875382094139509,2.179880616776591,1.2822827157509358,2.008125066757202,2.2032535076141357,1.2909075021743774,0.8122766017913818,0.08424687385559082
0.0593676516474717,0.0197114184048785,-0.0717761262487317,0.3205706789377339,0.8975979010256552,2.3081088883516845,0.404384970664978,0.9023464918136597,2.293971061706543,0.752300500869751,0.07837629318237305
-0.0910670758956135,0.1745585349926997,-0.172029990451779,2.0516523452014974,0.8975979010256552,0.3205706789377339,2.074337959289551,0.8891665935516357,0.3980688452720642,0.8273215293884277,0.090179443359375
0.0451986078847282,0.005827715149207,-0.0599304404992192,0.1282282715750936,1.1540544441758422,2.3081088883516845,0.13141244649887085,1.1793807744979858,2.2901220321655273,0.8159973621368408,0.08543729782104492
-0.1410984276209628,0.1201188427253414,-0.1310487330972819,2.436337159926778,0.3205706789377339,1.3463968515384828,2.449253797531128,0.3573426604270935,1.3527653217315674,0.7659075260162354,0.08710455894470215
-0.0075022169954264,0.077768327205596,-0.1696244105483842,1.6669675304762166,1.1540544441758422,1.0899403083882957,1.671813726425171,1.207645297050476,1.0789985656738281,0.8417165279388428,0.09703445434570312
-0.005869041230448,-0.0023761114540316,-0.1249033696858706,0.3846848147252807,1.6669675304762166,1.218168579963389,0.36073189973831177,1.6638628244400024,1.2293368577957153,0.7538986206054688,0.08072113990783691
0.0857267571249829,0.0166952844546449,0.0426647332023225,0.1923424073626403,3.077478517802246,2.692793703076965,0.20002220571041107,3.0861356258392334,2.6497538089752197,0.7888951301574707,0.09728002548217773
-0.0147496986388856,-0.0243311706582904,-0.0958667853036661,1.0258261726007487,1.859309937838857,1.2822827157509358,1.064788818359375,1.8650059700012207,1.253406047821045,0.8072304725646973,0.0831458568572998
0.0317500793037464,0.0455161262401014,0.0,0.961712036813202,1.7951958020513104,2.692793703076965,0.9445788264274597,1.8475550413131714,2.6819353103637695,0.7616698741912842,0.08249330520629883
0.0009442696166918,0.0294458038500804,-0.1593489643440414,1.538739258901123,1.4746251231135763,1.0258261726007487,1.5067009925842285,1.4710898399353027,1.0502760410308838,0.8155627250671387,0.07791686058044434
-0.0722771062549608,0.0699964740315415,-0.0191947381665219,2.3722230241392315,0.0641141357875468,2.9492502462271526,2.364943027496338,0.13385912775993347,2.9435038566589355,0.7866339683532715,0.08198761940002441
-0.0864966306868266,-0.0226820876495816,0.0121612420969865,0.2564565431501872,2.8851361104396056,0.6411413578754679,0.14800068736076355,2.9488584995269775,0.583274245262146,0.8215501308441162,0.0851750373840332
-0.0088112242241045,0.0057354713765579,-0.1374753221080062,2.564565431501872,1.538739258901123,1.218168579963389,2.607042074203491,1.534308671951294,1.2436692714691162,0.8137052059173584,0.08753633499145508
-0.04215942131876,-0.035890838644804,-0.0629013625895584,0.7052554936630148,2.179880616776591,1.1540544441758422,0.6661428213119507,2.2133922576904297,1.1076719760894775,0.822249174118042,0.08548736572265625
0.0376370223520573,-0.0124963523822786,0.0786535461331305,2.821021974652059,3.013364382014699,1.2822827157509358,2.888848304748535,3.085099458694458,1.2458065748214722,0.7724597454071045,0.09715771675109863
0.0066170531095239,0.0043072242564222,-0.0338953388106662,0.5770272220879211,1.7310816662637634,2.1157664809890444,0.6181375980377197,1.7348248958587646,2.1250057220458984,0.7677552700042725,0.08715057373046875
0.0041276844308368,-0.0180845671135428,-0.0524784113919102,1.7951958020513104,1.859309937838857,1.7310816662637634,1.8329548835754395,1.8852330446243286,1.7312372922897339,0.7858273983001709,0.08384346961975098
-0.1428433865610248,0.0929807407136576,-0.1350194917061197,2.564565431501872,0.3846848147252807,1.4105109873260295,2.5568461418151855,0.39214223623275757,1.445377230644226,0.7816851139068604,0.08759403228759766
-0.0488099225707985,0.1644568255468047,-0.095866785303666,1.859309937838857,0.0,1.859309937838857,1.8755903244018555,0.01513218879699707,1.8595722913742065,0.759209156036377,0.08215761184692383
0.0786634879081867,0.0587080868096436,-0.0191158628701372,0.6411413578754679,0.1923424073626403,2.9492502462271526,0.6341722011566162,0.19230443239212036,2.943432569503784,0.7813897132873535,0.0839848518371582
-0.0024039980630812,-0.0017941503832415,-0.1063556436181401,0.6411413578754679,1.6028533946886698,1.4746251231135763,0.6974186301231384,1.6210075616836548,1.4593017101287842,0.7720601558685303,0.08523368835449219
-0.03345011546815,-0.0551794641993152,-0.107094955548286,1.0258261726007487,2.3722230241392315,0.3846848147252807,0.9863099455833435,2.4000043869018555,0.35961854457855225,0.7683687210083008,0.08739924430847168
-0.010969202359405,0.0480592156630719,-0.0016260059145163,1.7951958020513104,1.7951958020513104,2.6286795672894185,1.811788558959961,1.8425763845443726,2.6065945625305176,0.8131096363067627,0.09025692939758301
-0.0111847280217011,0.0691814976016077,0.0329454702593018,1.7310816662637634,2.6286795672894185,2.692793703076965,1.74996018409729,2.6798133850097656,2.672726631164551,0.7793495655059814,0.08102798461914062
-0.0958585926306081,0.1055509638362415,-0.0884242474577668,2.3081088883516845,0.0641141357875468,2.1157664809890444,2.3089985847473145,0.09239152073860168,2.1181092262268066,0.8121030330657959,0.0846700668334961
-0.134741743456884,0.0262409521877493,-0.19138988392165,2.9492502462271526,1.1540544441758422,0.4487989505128276,2.934776544570923,1.1132718324661255,0.5039517879486084,0.7890832424163818,0.08064007759094238
-0.0095102552783774,-0.0136336660984384,0.0266184227708023,0.961712036813202,2.436337159926778,1.859309937838857,0.9392064213752747,2.4493567943573,1.856841802597046,0.760141134262085,0.09072756767272949
0.0371929979587058,0.0023878696953437,0.0060515289166011,0.0641141357875468,1.9875382094139509,2.500451295714325,0.06703904271125793,1.9435683488845825,2.493198871612549,0.8019037246704102,0.08538556098937988
0.0531090672436708,0.0876089613927194,-0.0381531745594013,1.0258261726007487,0.1282282715750936,2.756907838864512,1.0447492599487305,0.09757125377655029,2.747910976409912,0.7720904350280762,0.08728742599487305
0.0185285767975516,0.0811789990800772,0.0094240368418856,1.3463968515384828,2.179880616776591,2.9492502462271526,1.367149829864502,2.1970200538635254,2.9021048545837402,0.792536735534668,0.08923196792602539
0.0035534082575128,0.0068112183636311,0.0059269860010466,1.0899403083882957,2.1157664809890444,2.179880616776591,1.050355076789856,2.1157922744750977,2.177621364593506,0.7710301876068115,0.0860435962677002
0.0532368578684278,0.0034179196772597,-0.140513017501975,0.0641141357875468,1.1540544441758422,1.4746251231135763,0.05508175492286682,1.1724942922592163,1.491550087928772,0.7682316303253174,0.09003591537475586
-0.0368859851215918,0.0357220845364727,-0.1201707524396621,2.3722230241392315,1.0899403083882957,1.7310816662637634,2.371154308319092,1.0961880683898926,1.6962652206420898,0.7595534324645996,0.0857093334197998
-0.0789223955563894,-0.0380070225554452,-0.0690375222902995,0.4487989505128276,2.756907838864512,0.0641141357875468,0.4627387523651123,2.842967987060547,-0.03725600242614746,0.7625629901885986,0.0812680721282959
-0.0014385751339569,0.0012246768669071,-0.0684377998177067,2.436337159926778,1.6028533946886698,1.859309937838857,2.355545997619629,1.5937200784683228,1.8698323965072632,0.8103809356689453,0.07606315612792969
-0.0254768884115879,-0.036523035361678,-0.0479875758125972,0.961712036813202,2.1157664809890444,1.4105109873260295,1.0095295906066895,2.1238279342651367,1.4338605403900146,0.7733252048492432,0.09001898765563965
0.0834118758828927,5.215557104881126e-18,-0.0851765114400723,0.0,0.6411413578754679,2.243994752564138,-0.009507745504379272,0.7879219055175781,2.2673299312591553,0.8257498741149902,0.07967329025268555
0.2284337875107403,0.1944685185923365,0.0,0.7052554936630148,0.0,0.0,0.7497645616531372,0.0811275839805603,0.06525826454162598,0.7635912895202637,0.08579421043395996
0.2594193041728851,0.0166552719280487,-0.1193763296518337,0.0641141357875468,0.5770272220879211,0.1282282715750936,0.0447443425655365,0.5869659185409546,0.1709410548210144,0.76358962059021,0.08511710166931152
-0.0023469712772765,-0.024328812448993,-0.1560450251672271,1.4746251231135763,2.179880616776591,0.1282282715750936,1.4721946716308594,2.176036834716797,0.11896884441375732,0.757086992263794,0.08077692985534668
-0.0072084876865926,-0.0138173213283675,-0.0467950301032722,1.0899403083882957,1.859309937838857,1.7951958020513104,1.0147058963775635,1.884178876876831,1.7961747646331787,0.7788748741149902,0.09449386596679688
-0.0894766486786304,0.2431369596337321,-0.1035486066377537,1.923424073626404,0.2564565431501872,0.6411413578754679,1.9429473876953125,0.27846187353134155,0.6573761701583862,0.8268826007843018,0.08986997604370117
-0.0334201885757842,0.0188218995504272,0.0524784113919102,2.6286795672894185,2.692793703076965,2.3081088883516845,2.5857741832733154,2.762050151824951,2.2723336219787598,0.7803752422332764,0.09320211410522461
-0.0482031367331429,0.2111917410210226,-0.1562641018323601,1.7951958020513104,0.7052554936630148,0.4487989505128276,1.7945523262023926,0.6953657269477844,0.5365291237831116,1.835660457611084,0.0876321792602539
0.0402903338709984,0.2492099611770885,-0.1215715221585588,1.4105109873260295,0.4487989505128276,0.4487989505128276,1.4576897621154785,0.47008270025253296,0.5039888620376587,0.7741496562957764,0.08755874633789062
-0.0536141528002623,0.0768599197427793,-0.0979418640328106,2.179880616776591,0.5770272220879211,2.1157664809890444,2.18544602394104,0.6232715845108032,2.0868096351623535,0.7985849380493164,0.08182048797607422
0.0002307249822665,1.481303533866149e-05,-0.0441646882203901,0.0641141357875468,1.7310816662637634,1.9875382094139509,1.5036065578460693,1.7721177339553833,1.959848165512085,0.7712681293487549,0.0830535888671875
0.0017434501535696,0.0543671959119692,-0.1536578952540976,1.538739258901123,1.218168579963389,1.2822827157509358,1.5472755432128906,1.2290905714035034,1.2705011367797852,0.8456325531005859,0.08925175666809082
0.0873502091951367,1.2522748779242716e-19,-0.0020451200767374,0.0,1.4746251231135763,3.013364382014699,0.23056337237358093,1.6628997325897217,2.739802360534668,0.7755563259124756,0.08678579330444336
0.0690504392268557,0.1876323499250714,-0.1253140800110195,1.218168579963389,0.2564565431501872,1.2822827157509358,1.2400822639465332,0.3110625743865967,1.2790510654449463,0.7717578411102295,0.08577942848205566
-0.0613520215091009,0.0345528147886235,0.0119785149176477,2.6286795672894185,2.1157664809890444,2.821021974652059,2.603426218032837,2.1599807739257812,2.7952489852905273,0.7713160514831543,0.0883481502532959
0.0711000020741387,0.0688565122027615,-0.0063281467016866,0.7693696294505615,0.1923424073626403,3.077478517802246,0.8274695873260498,0.16945672035217285,3.0604050159454346,0.838752031326294,0.0975337028503418
-0.2822075430941586,0.0181183254089964,-0.0809150743996932,3.077478517802246,0.3846848147252807,0.0641141357875468,3.0696921348571777,0.3233177661895752,0.1687713861465454,0.8222761154174805,0.08668732643127441
